Start Week,End Week,MMWRyear,MMWRweek,Jurisdiction,Age Group,COVID-19 Deaths,Pneumonia Deaths,Influenza Deaths
08/29/2021,09/04/2021,2021,35,South Dakota,18-64 years,10.0,,0.0
08/29/2021,09/04/2021,2021,35,South Dakota,65 years and over,18.0,20.0,0.0
08/29/2021,09/04/2021,2021,35,Tennessee,All Ages,617.0,464.0,
08/29/2021,09/04/2021,2021,35,Tennessee,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,Tennessee,18-64 years,281.0,189.0,
08/29/2021,09/04/2021,2021,35,Tennessee,65 years and over,336.0,275.0,
08/29/2021,09/04/2021,2021,35,Texas,All Ages,2302.0,1729.0,
08/29/2021,09/04/2021,2021,35,Texas,0-17 years,,,0.0
08/29/2021,09/04/2021,2021,35,Texas,18-64 years,1153.0,789.0,
08/29/2021,09/04/2021,2021,35,Texas,65 years and over,1142.0,937.0,
08/29/2021,09/04/2021,2021,35,Utah,All Ages,61.0,44.0,
08/29/2021,09/04/2021,2021,35,Utah,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,Utah,18-64 years,21.0,12.0,
08/29/2021,09/04/2021,2021,35,Utah,65 years and over,40.0,32.0,
08/29/2021,09/04/2021,2021,35,Vermont,All Ages,,,0.0
08/29/2021,09/04/2021,2021,35,Vermont,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,Vermont,18-64 years,0.0,,0.0
08/29/2021,09/04/2021,2021,35,Vermont,65 years and over,,,0.0
08/29/2021,09/04/2021,2021,35,Virginia,All Ages,214.0,152.0,
08/29/2021,09/04/2021,2021,35,Virginia,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,Virginia,18-64 years,83.0,54.0,
08/29/2021,09/04/2021,2021,35,Virginia,65 years and over,131.0,98.0,0.0
08/29/2021,09/04/2021,2021,35,Washington,All Ages,271.0,248.0,0.0
08/29/2021,09/04/2021,2021,35,Washington,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,Washington,18-64 years,97.0,71.0,0.0
08/29/2021,09/04/2021,2021,35,Washington,65 years and over,174.0,177.0,0.0
08/29/2021,09/04/2021,2021,35,West Virginia,All Ages,116.0,100.0,0.0
08/29/2021,09/04/2021,2021,35,West Virginia,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,West Virginia,18-64 years,51.0,40.0,0.0
08/29/2021,09/04/2021,2021,35,West Virginia,65 years and over,65.0,60.0,0.0
08/29/2021,09/04/2021,2021,35,Wisconsin,All Ages,119.0,97.0,0.0
08/29/2021,09/04/2021,2021,35,Wisconsin,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,Wisconsin,18-64 years,43.0,25.0,0.0
08/29/2021,09/04/2021,2021,35,Wisconsin,65 years and over,76.0,72.0,0.0
08/29/2021,09/04/2021,2021,35,Wyoming,All Ages,40.0,31.0,0.0
08/29/2021,09/04/2021,2021,35,Wyoming,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,Wyoming,18-64 years,15.0,12.0,0.0
08/29/2021,09/04/2021,2021,35,Wyoming,65 years and over,25.0,19.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 1,All Ages,158.0,197.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 1,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 1,18-64 years,45.0,43.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 1,65 years and over,113.0,154.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 2,All Ages,374.0,428.0,
08/29/2021,09/04/2021,2021,35,HHS Region 2,0-17 years,0.0,,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 2,18-64 years,126.0,116.0,
08/29/2021,09/04/2021,2021,35,HHS Region 2,65 years and over,248.0,310.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 3,All Ages,698.0,597.0,
08/29/2021,09/04/2021,2021,35,HHS Region 3,0-17 years,0.0,,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 3,18-64 years,249.0,181.0,
08/29/2021,09/04/2021,2021,35,HHS Region 3,65 years and over,449.0,414.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 4,All Ages,6698.0,4868.0,16.0
08/29/2021,09/04/2021,2021,35,HHS Region 4,0-17 years,13.0,,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 4,18-64 years,2881.0,1979.0,
08/29/2021,09/04/2021,2021,35,HHS Region 4,65 years and over,3804.0,2880.0,
08/29/2021,09/04/2021,2021,35,HHS Region 5,All Ages,1201.0,1131.0,
08/29/2021,09/04/2021,2021,35,HHS Region 5,0-17 years,,,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 5,18-64 years,414.0,350.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 5,65 years and over,784.0,776.0,
08/29/2021,09/04/2021,2021,35,HHS Region 6,All Ages,3353.0,2482.0,
08/29/2021,09/04/2021,2021,35,HHS Region 6,0-17 years,,,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 6,18-64 years,1606.0,1093.0,
08/29/2021,09/04/2021,2021,35,HHS Region 6,65 years and over,1738.0,1384.0,
08/29/2021,09/04/2021,2021,35,HHS Region 7,All Ages,507.0,438.0,
08/29/2021,09/04/2021,2021,35,HHS Region 7,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 7,18-64 years,182.0,144.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 7,65 years and over,325.0,294.0,
08/29/2021,09/04/2021,2021,35,HHS Region 8,All Ages,269.0,237.0,
08/29/2021,09/04/2021,2021,35,HHS Region 8,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 8,18-64 years,95.0,69.0,
08/29/2021,09/04/2021,2021,35,HHS Region 8,65 years and over,174.0,168.0,
08/29/2021,09/04/2021,2021,35,HHS Region 9,All Ages,1589.0,1452.0,
08/29/2021,09/04/2021,2021,35,HHS Region 9,0-17 years,,,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 9,18-64 years,769.0,606.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 9,65 years and over,819.0,844.0,
08/29/2021,09/04/2021,2021,35,HHS Region 10,All Ages,646.0,486.0,
08/29/2021,09/04/2021,2021,35,HHS Region 10,0-17 years,0.0,0.0,0.0
08/29/2021,09/04/2021,2021,35,HHS Region 10,18-64 years,228.0,142.0,
08/29/2021,09/04/2021,2021,35,HHS Region 10,65 years and over,418.0,344.0,0.0
09/05/2021,09/11/2021,2021,36,United States,All Ages,15418.0,12325.0,15.0
09/05/2021,09/11/2021,2021,36,United States,0-17 years,26.0,22.0,0.0
09/05/2021,09/11/2021,2021,36,United States,18-64 years,6501.0,4649.0,2.0
09/05/2021,09/11/2021,2021,36,United States,65 years and over,8891.0,7654.0,13.0
09/05/2021,09/11/2021,2021,36,Alabama,All Ages,564.0,296.0,0.0
09/05/2021,09/11/2021,2021,36,Alabama,0-17 years,,0.0,0.0
09/05/2021,09/11/2021,2021,36,Alabama,18-64 years,265.0,146.0,0.0
09/05/2021,09/11/2021,2021,36,Alabama,65 years and over,298.0,150.0,0.0
09/05/2021,09/11/2021,2021,36,Alaska,All Ages,28.0,22.0,0.0
09/05/2021,09/11/2021,2021,36,Alaska,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Alaska,18-64 years,10.0,,0.0
09/05/2021,09/11/2021,2021,36,Alaska,65 years and over,18.0,16.0,0.0
09/05/2021,09/11/2021,2021,36,Arizona,All Ages,277.0,227.0,0.0
09/05/2021,09/11/2021,2021,36,Arizona,0-17 years,,0.0,0.0
09/05/2021,09/11/2021,2021,36,Arizona,18-64 years,123.0,93.0,0.0
09/05/2021,09/11/2021,2021,36,Arizona,65 years and over,153.0,134.0,0.0
09/05/2021,09/11/2021,2021,36,Arkansas,All Ages,191.0,125.0,0.0
09/05/2021,09/11/2021,2021,36,Arkansas,0-17 years,,0.0,0.0
09/05/2021,09/11/2021,2021,36,Arkansas,18-64 years,87.0,51.0,0.0
09/05/2021,09/11/2021,2021,36,Arkansas,65 years and over,103.0,74.0,0.0
09/05/2021,09/11/2021,2021,36,California,All Ages,1140.0,1060.0,0.0
09/05/2021,09/11/2021,2021,36,California,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,California,18-64 years,492.0,410.0,0.0
09/05/2021,09/11/2021,2021,36,California,65 years and over,646.0,649.0,0.0
09/05/2021,09/11/2021,2021,36,Colorado,All Ages,98.0,81.0,0.0
09/05/2021,09/11/2021,2021,36,Colorado,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Colorado,18-64 years,40.0,24.0,0.0
09/05/2021,09/11/2021,2021,36,Colorado,65 years and over,58.0,57.0,0.0
09/05/2021,09/11/2021,2021,36,Connecticut,All Ages,41.0,46.0,0.0
09/05/2021,09/11/2021,2021,36,Connecticut,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Connecticut,18-64 years,,,0.0
09/05/2021,09/11/2021,2021,36,Connecticut,65 years and over,32.0,40.0,0.0
09/05/2021,09/11/2021,2021,36,Delaware,All Ages,27.0,23.0,0.0
09/05/2021,09/11/2021,2021,36,Delaware,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Delaware,18-64 years,,,0.0
09/05/2021,09/11/2021,2021,36,Delaware,65 years and over,22.0,16.0,0.0
09/05/2021,09/11/2021,2021,36,District of Columbia,All Ages,,11.0,0.0
09/05/2021,09/11/2021,2021,36,District of Columbia,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,District of Columbia,18-64 years,,,0.0
09/05/2021,09/11/2021,2021,36,District of Columbia,65 years and over,,,0.0
09/05/2021,09/11/2021,2021,36,Florida,All Ages,2369.0,1949.0,
09/05/2021,09/11/2021,2021,36,Florida,0-17 years,,0.0,0.0
09/05/2021,09/11/2021,2021,36,Florida,18-64 years,981.0,793.0,0.0
09/05/2021,09/11/2021,2021,36,Florida,65 years and over,1386.0,1156.0,
09/05/2021,09/11/2021,2021,36,Georgia,All Ages,963.0,648.0,
09/05/2021,09/11/2021,2021,36,Georgia,0-17 years,0.0,,0.0
09/05/2021,09/11/2021,2021,36,Georgia,18-64 years,472.0,300.0,0.0
09/05/2021,09/11/2021,2021,36,Georgia,65 years and over,491.0,347.0,
09/05/2021,09/11/2021,2021,36,Hawaii,All Ages,67.0,49.0,0.0
09/05/2021,09/11/2021,2021,36,Hawaii,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Hawaii,18-64 years,30.0,19.0,0.0
09/05/2021,09/11/2021,2021,36,Hawaii,65 years and over,37.0,30.0,0.0
09/05/2021,09/11/2021,2021,36,Idaho,All Ages,116.0,91.0,0.0
09/05/2021,09/11/2021,2021,36,Idaho,0-17 years,0.0,,0.0
09/05/2021,09/11/2021,2021,36,Idaho,18-64 years,35.0,29.0,0.0
09/05/2021,09/11/2021,2021,36,Idaho,65 years and over,81.0,61.0,0.0
09/05/2021,09/11/2021,2021,36,Illinois,All Ages,314.0,299.0,0.0
09/05/2021,09/11/2021,2021,36,Illinois,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,Illinois,18-64 years,111.0,98.0,0.0
09/05/2021,09/11/2021,2021,36,Illinois,65 years and over,202.0,200.0,0.0
09/05/2021,09/11/2021,2021,36,Indiana,All Ages,294.0,255.0,0.0
09/05/2021,09/11/2021,2021,36,Indiana,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,Indiana,18-64 years,110.0,85.0,0.0
09/05/2021,09/11/2021,2021,36,Indiana,65 years and over,183.0,169.0,0.0
09/05/2021,09/11/2021,2021,36,Iowa,All Ages,79.0,65.0,0.0
09/05/2021,09/11/2021,2021,36,Iowa,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Iowa,18-64 years,25.0,18.0,0.0
09/05/2021,09/11/2021,2021,36,Iowa,65 years and over,54.0,47.0,0.0
09/05/2021,09/11/2021,2021,36,Kansas,All Ages,125.0,96.0,0.0
09/05/2021,09/11/2021,2021,36,Kansas,0-17 years,0.0,,0.0
09/05/2021,09/11/2021,2021,36,Kansas,18-64 years,48.0,27.0,0.0
09/05/2021,09/11/2021,2021,36,Kansas,65 years and over,77.0,68.0,0.0
09/05/2021,09/11/2021,2021,36,Kentucky,All Ages,379.0,311.0,0.0
09/05/2021,09/11/2021,2021,36,Kentucky,0-17 years,,0.0,0.0
09/05/2021,09/11/2021,2021,36,Kentucky,18-64 years,161.0,109.0,0.0
09/05/2021,09/11/2021,2021,36,Kentucky,65 years and over,217.0,202.0,0.0
09/05/2021,09/11/2021,2021,36,Louisiana,All Ages,314.0,228.0,0.0
09/05/2021,09/11/2021,2021,36,Louisiana,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,Louisiana,18-64 years,152.0,100.0,0.0
09/05/2021,09/11/2021,2021,36,Louisiana,65 years and over,161.0,127.0,0.0
09/05/2021,09/11/2021,2021,36,Maine,All Ages,35.0,33.0,0.0
09/05/2021,09/11/2021,2021,36,Maine,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Maine,18-64 years,,,0.0
09/05/2021,09/11/2021,2021,36,Maine,65 years and over,28.0,25.0,0.0
09/05/2021,09/11/2021,2021,36,Maryland,All Ages,111.0,116.0,0.0
09/05/2021,09/11/2021,2021,36,Maryland,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Maryland,18-64 years,36.0,30.0,0.0
09/05/2021,09/11/2021,2021,36,Maryland,65 years and over,75.0,86.0,0.0
09/05/2021,09/11/2021,2021,36,Massachusetts,All Ages,67.0,95.0,0.0
09/05/2021,09/11/2021,2021,36,Massachusetts,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Massachusetts,18-64 years,23.0,28.0,0.0
09/05/2021,09/11/2021,2021,36,Massachusetts,65 years and over,44.0,67.0,0.0
09/05/2021,09/11/2021,2021,36,Michigan,All Ages,170.0,201.0,0.0
09/05/2021,09/11/2021,2021,36,Michigan,0-17 years,0.0,,0.0
09/05/2021,09/11/2021,2021,36,Michigan,18-64 years,56.0,61.0,0.0
09/05/2021,09/11/2021,2021,36,Michigan,65 years and over,114.0,139.0,0.0
09/05/2021,09/11/2021,2021,36,Minnesota,All Ages,71.0,78.0,0.0
09/05/2021,09/11/2021,2021,36,Minnesota,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Minnesota,18-64 years,24.0,23.0,0.0
09/05/2021,09/11/2021,2021,36,Minnesota,65 years and over,47.0,55.0,0.0
09/05/2021,09/11/2021,2021,36,Mississippi,All Ages,301.0,209.0,
09/05/2021,09/11/2021,2021,36,Mississippi,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Mississippi,18-64 years,161.0,101.0,0.0
09/05/2021,09/11/2021,2021,36,Mississippi,65 years and over,140.0,108.0,
09/05/2021,09/11/2021,2021,36,Missouri,All Ages,219.0,168.0,0.0
09/05/2021,09/11/2021,2021,36,Missouri,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Missouri,18-64 years,82.0,58.0,0.0
09/05/2021,09/11/2021,2021,36,Missouri,65 years and over,137.0,110.0,0.0
09/05/2021,09/11/2021,2021,36,Montana,All Ages,58.0,35.0,0.0
09/05/2021,09/11/2021,2021,36,Montana,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Montana,18-64 years,20.0,10.0,0.0
09/05/2021,09/11/2021,2021,36,Montana,65 years and over,38.0,25.0,0.0
09/05/2021,09/11/2021,2021,36,Nebraska,All Ages,33.0,30.0,0.0
09/05/2021,09/11/2021,2021,36,Nebraska,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Nebraska,18-64 years,12.0,,0.0
09/05/2021,09/11/2021,2021,36,Nebraska,65 years and over,21.0,21.0,0.0
09/05/2021,09/11/2021,2021,36,Nevada,All Ages,182.0,170.0,0.0
09/05/2021,09/11/2021,2021,36,Nevada,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,Nevada,18-64 years,86.0,71.0,0.0
09/05/2021,09/11/2021,2021,36,Nevada,65 years and over,95.0,98.0,0.0
09/05/2021,09/11/2021,2021,36,New Hampshire,All Ages,20.0,21.0,0.0
09/05/2021,09/11/2021,2021,36,New Hampshire,0-17 years,,0.0,0.0
09/05/2021,09/11/2021,2021,36,New Hampshire,18-64 years,,,0.0
09/05/2021,09/11/2021,2021,36,New Hampshire,65 years and over,15.0,16.0,0.0
09/05/2021,09/11/2021,2021,36,New Jersey,All Ages,123.0,158.0,0.0
09/05/2021,09/11/2021,2021,36,New Jersey,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,New Jersey,18-64 years,40.0,47.0,0.0
09/05/2021,09/11/2021,2021,36,New Jersey,65 years and over,83.0,111.0,0.0
09/05/2021,09/11/2021,2021,36,New Mexico,All Ages,111.0,90.0,0.0
09/05/2021,09/11/2021,2021,36,New Mexico,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,New Mexico,18-64 years,54.0,47.0,0.0
09/05/2021,09/11/2021,2021,36,New Mexico,65 years and over,57.0,43.0,0.0
09/05/2021,09/11/2021,2021,36,New York,All Ages,174.0,235.0,0.0
09/05/2021,09/11/2021,2021,36,New York,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,New York,18-64 years,39.0,42.0,0.0
09/05/2021,09/11/2021,2021,36,New York,65 years and over,135.0,193.0,0.0
09/05/2021,09/11/2021,2021,36,New York City,All Ages,105.0,123.0,0.0
09/05/2021,09/11/2021,2021,36,New York City,0-17 years,0.0,,0.0
09/05/2021,09/11/2021,2021,36,New York City,18-64 years,37.0,36.0,0.0
09/05/2021,09/11/2021,2021,36,New York City,65 years and over,68.0,86.0,0.0
09/05/2021,09/11/2021,2021,36,North Carolina,All Ages,618.0,512.0,0.0
09/05/2021,09/11/2021,2021,36,North Carolina,0-17 years,,0.0,0.0
09/05/2021,09/11/2021,2021,36,North Carolina,18-64 years,275.0,200.0,0.0
09/05/2021,09/11/2021,2021,36,North Carolina,65 years and over,342.0,312.0,0.0
09/05/2021,09/11/2021,2021,36,North Dakota,All Ages,18.0,16.0,0.0
09/05/2021,09/11/2021,2021,36,North Dakota,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,North Dakota,18-64 years,,,0.0
09/05/2021,09/11/2021,2021,36,North Dakota,65 years and over,10.0,11.0,0.0
09/05/2021,09/11/2021,2021,36,Ohio,All Ages,432.0,360.0,
09/05/2021,09/11/2021,2021,36,Ohio,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Ohio,18-64 years,133.0,108.0,0.0
09/05/2021,09/11/2021,2021,36,Ohio,65 years and over,299.0,252.0,
09/05/2021,09/11/2021,2021,36,Oklahoma,All Ages,337.0,233.0,
09/05/2021,09/11/2021,2021,36,Oklahoma,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,Oklahoma,18-64 years,148.0,92.0,0.0
09/05/2021,09/11/2021,2021,36,Oklahoma,65 years and over,187.0,140.0,
09/05/2021,09/11/2021,2021,36,Oregon,All Ages,228.0,132.0,
09/05/2021,09/11/2021,2021,36,Oregon,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,Oregon,18-64 years,64.0,31.0,0.0
09/05/2021,09/11/2021,2021,36,Oregon,65 years and over,163.0,100.0,
09/05/2021,09/11/2021,2021,36,Pennsylvania,All Ages,263.0,258.0,0.0
09/05/2021,09/11/2021,2021,36,Pennsylvania,0-17 years,0.0,,0.0
09/05/2021,09/11/2021,2021,36,Pennsylvania,18-64 years,70.0,54.0,0.0
09/05/2021,09/11/2021,2021,36,Pennsylvania,65 years and over,193.0,203.0,0.0
09/05/2021,09/11/2021,2021,36,Rhode Island,All Ages,29.0,32.0,0.0
09/05/2021,09/11/2021,2021,36,Rhode Island,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Rhode Island,18-64 years,,10.0,0.0
09/05/2021,09/11/2021,2021,36,Rhode Island,65 years and over,22.0,22.0,0.0
09/05/2021,09/11/2021,2021,36,South Carolina,All Ages,481.0,285.0,
09/05/2021,09/11/2021,2021,36,South Carolina,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,South Carolina,18-64 years,199.0,105.0,0.0
09/05/2021,09/11/2021,2021,36,South Carolina,65 years and over,281.0,179.0,
09/05/2021,09/11/2021,2021,36,South Dakota,All Ages,19.0,28.0,0.0
09/05/2021,09/11/2021,2021,36,South Dakota,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,South Dakota,18-64 years,,,0.0
09/05/2021,09/11/2021,2021,36,South Dakota,65 years and over,14.0,22.0,0.0
09/05/2021,09/11/2021,2021,36,Tennessee,All Ages,700.0,522.0,
09/05/2021,09/11/2021,2021,36,Tennessee,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,Tennessee,18-64 years,311.0,207.0,0.0
09/05/2021,09/11/2021,2021,36,Tennessee,65 years and over,386.0,312.0,
09/05/2021,09/11/2021,2021,36,Texas,All Ages,2203.0,1566.0,
09/05/2021,09/11/2021,2021,36,Texas,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,Texas,18-64 years,1093.0,693.0,0.0
09/05/2021,09/11/2021,2021,36,Texas,65 years and over,1106.0,871.0,
09/05/2021,09/11/2021,2021,36,Utah,All Ages,65.0,48.0,0.0
09/05/2021,09/11/2021,2021,36,Utah,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Utah,18-64 years,27.0,15.0,0.0
09/05/2021,09/11/2021,2021,36,Utah,65 years and over,38.0,33.0,0.0
09/05/2021,09/11/2021,2021,36,Vermont,All Ages,,,0.0
09/05/2021,09/11/2021,2021,36,Vermont,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Vermont,18-64 years,,,0.0
09/05/2021,09/11/2021,2021,36,Vermont,65 years and over,,,0.0
09/05/2021,09/11/2021,2021,36,Virginia,All Ages,249.0,186.0,
09/05/2021,09/11/2021,2021,36,Virginia,0-17 years,,0.0,0.0
09/05/2021,09/11/2021,2021,36,Virginia,18-64 years,95.0,62.0,
09/05/2021,09/11/2021,2021,36,Virginia,65 years and over,153.0,124.0,0.0
09/05/2021,09/11/2021,2021,36,Washington,All Ages,272.0,233.0,0.0
09/05/2021,09/11/2021,2021,36,Washington,0-17 years,0.0,,0.0
09/05/2021,09/11/2021,2021,36,Washington,18-64 years,96.0,79.0,0.0
09/05/2021,09/11/2021,2021,36,Washington,65 years and over,176.0,152.0,0.0
09/05/2021,09/11/2021,2021,36,West Virginia,All Ages,148.0,120.0,0.0
09/05/2021,09/11/2021,2021,36,West Virginia,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,West Virginia,18-64 years,62.0,41.0,0.0
09/05/2021,09/11/2021,2021,36,West Virginia,65 years and over,86.0,79.0,0.0
09/05/2021,09/11/2021,2021,36,Wisconsin,All Ages,137.0,112.0,
09/05/2021,09/11/2021,2021,36,Wisconsin,0-17 years,0.0,0.0,0.0
09/05/2021,09/11/2021,2021,36,Wisconsin,18-64 years,47.0,25.0,
09/05/2021,09/11/2021,2021,36,Wisconsin,65 years and over,90.0,87.0,0.0
09/05/2021,09/11/2021,2021,36,Wyoming,All Ages,37.0,30.0,0.0
09/05/2021,09/11/2021,2021,36,Wyoming,0-17 years,0.0,,0.0
09/05/2021,09/11/2021,2021,36,Wyoming,18-64 years,21.0,14.0,0.0
09/05/2021,09/11/2021,2021,36,Wyoming,65 years and over,16.0,15.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 1,All Ages,200.0,235.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 1,0-17 years,,0.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 1,18-64 years,51.0,58.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 1,65 years and over,148.0,177.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 2,All Ages,402.0,516.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 2,0-17 years,0.0,,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 2,18-64 years,116.0,125.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 2,65 years and over,286.0,390.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 3,All Ages,806.0,714.0,
09/05/2021,09/11/2021,2021,36,HHS Region 3,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 3,18-64 years,270.0,198.0,
09/05/2021,09/11/2021,2021,36,HHS Region 3,65 years and over,535.0,515.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 4,All Ages,6375.0,4732.0,
09/05/2021,09/11/2021,2021,36,HHS Region 4,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 4,18-64 years,2825.0,1961.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 4,65 years and over,3541.0,2766.0,
09/05/2021,09/11/2021,2021,36,HHS Region 5,All Ages,1418.0,1305.0,
09/05/2021,09/11/2021,2021,36,HHS Region 5,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 5,18-64 years,481.0,400.0,
09/05/2021,09/11/2021,2021,36,HHS Region 5,65 years and over,935.0,902.0,
09/05/2021,09/11/2021,2021,36,HHS Region 6,All Ages,3156.0,2242.0,
09/05/2021,09/11/2021,2021,36,HHS Region 6,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 6,18-64 years,1534.0,983.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 6,65 years and over,1614.0,1255.0,
09/05/2021,09/11/2021,2021,36,HHS Region 7,All Ages,456.0,359.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 7,0-17 years,0.0,,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 7,18-64 years,167.0,112.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 7,65 years and over,289.0,246.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 8,All Ages,295.0,238.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 8,0-17 years,0.0,,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 8,18-64 years,121.0,74.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 8,65 years and over,174.0,163.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 9,All Ages,1666.0,1506.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 9,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 9,18-64 years,731.0,593.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 9,65 years and over,931.0,911.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 10,All Ages,644.0,478.0,
09/05/2021,09/11/2021,2021,36,HHS Region 10,0-17 years,,,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 10,18-64 years,205.0,145.0,0.0
09/05/2021,09/11/2021,2021,36,HHS Region 10,65 years and over,438.0,329.0,
09/12/2021,09/18/2021,2021,37,United States,All Ages,15211.0,12169.0,17.0
09/12/2021,09/18/2021,2021,37,United States,0-17 years,27.0,23.0,0.0
09/12/2021,09/18/2021,2021,37,United States,18-64 years,6348.0,4547.0,8.0
09/12/2021,09/18/2021,2021,37,United States,65 years and over,8836.0,7599.0,9.0
09/12/2021,09/18/2021,2021,37,Alabama,All Ages,486.0,255.0,0.0
09/12/2021,09/18/2021,2021,37,Alabama,0-17 years,0.0,0.0,0.0
